anime_id,title,anime_url,views,type,rating_avg
5329,Макросс: Воспоминания о 2012-м годе,makross-vospominaniya-o-2012-m-gode,8 877,OVA,6.15
5328,Фильм об отаку,film-ob-otaku-1982-1985,7 224,OVA,6.47
5327,Прослушивание,proslushivanie-pop-pevcov,7 134,Сериал,5.85
5326,Ди-Ги Карат,di-dzhi-karat-1,11 461,Малометражный сериал,6.79
5325,Могучий Атом (1980),moguchiy-atom-2,9 672,Сериал,6.38
5324,Непостижимая Ахарэн — ONA,nepostizhimaya-aharen-ona,22 168,ONA,6.32
5323,Руководство гениального принца по вызволению страны из долгов: Короткометражная драма — Спешлы,rukovodstvo-genialnogo-princa-po-vyzvoleniyu-strany-iz-dolgov-specvypuski,29 805,Спешл,6.35
5322,Руководство гениального принца по вызволению страны из долгов: Короткометражная драма,rukovodstvo-genialnogo-princa-po-vyzvoleniyu-strany-iz-dolgov-ona,30 195,ONA,6.22
5321,Фена: Принцесса пиратов,fena-princessa-piratov,179 543,Сериал,7.92
5320,Управление воспоминаниями,upravlenie-vospominaniyami,9 951,ONA,7.14
5319,Класс убийц 2: Дополнительный урок,klass-ubiyts-dopolnitelniy-urok,22 728,ONA,7.03
5318,Всегда вялый Танака-кун: Спецвыпуски,vsegda-vyalyy-tanaka-kun-specvypuski,25 660,Спешл,7.57
5317,Последний Серафим: Битва в Нагое — Спецвыпуски,posledniy-serafim-bitva-v-nagoe-specvypuski,35 761,Спешл,7.26
5316,Школа Отчаяния 3: Театр Монокумы,danganronpa-3-teatr-monokumy,30 806,Спешл,6.73
5315,Дневник ёкаев Китаро: Спецвыпуск,dnevnik-ekaev-kitaro-specvypusk,17 683,Спешл,6.31
5314,Готовим с валькириями: Спецвыпуск,gotovim-s-valkiriyami-specvypusk,12 894,ONA,6.89
5313,Кинокружок: Мини-аниме,kinokruzhok-mini-anime,8 418,ONA,5.66
5312,Офис смерти,ofis-smerti,13 071,ONA,7.58
5311,Драгон Квест: Приключения Дая (2020),dragon-kvest-priklyucheniya-daya-2,11 205,Сериал,7.25
5310,Запомни эти чувства навсегда,zapomni-eti-chuvstva-navsegda,5 554,ONA,5.82
5309,Медсестра-ангел Ририка SOS,medsestra-angel-ririka-sos,3 703,Сериал,5.00
5308,"Матасабуро, парень ветров",matasaburo-paren-vetrov,4 916,OVA,5.15
5307,Рейнджер-покемон: Путь света,reyndzher-pokemon-put-sveta,8 345,Спешл,5.86
5306,Песня ветра и деревьев,pesnya-vetra-i-derevev,19 718,OVA,6.13
5305,Покемон: Пичу и Пикачу,pokemon-pikachu-i-pichu,17 126,Короткометражный фильм,6.37
5304,"Сила, способная свернуть горы и реки",sila-sposobnaya-svernut-gory-i-reki,8 151,ONA,6.20
5303,Осаму Тэдзука ушёл?! Последнее чудо 20-го века,osamu-tedzuka-ushel-poslednee-chudo-20-go-veka,4 031,Спешл,5.25
5302,"Спой, Мэлоэтта: В поисках ягоды ринка",spoy-meloetta-v-poiskah-yagody-rinka,8 549,OVA,5.97
5301,Детективное агентство Милки Холмс: Альтернатива,detektivnoe-agentstvo-milki-holms-alternativa,4 878,Спешл,6.21
5300,Идолмастер: Блестящая Феста,idolmaster-blestyaschaya-festa,6 404,OVA,6.00
5299,Компьютерная революция,kompyuternaya-revolyuciya,4 666,Спешл,5.71
5298,Детектив Конан: Последний маг века — Фильм 3,detektiv-konan-posledniy-mag-veka,13 662,Полнометражный фильм,8.05
5297,Дело ведёт юный детектив Киндаити OVA,delo-vedet-yunyy-detektiv-kindaiti-ova,6 454,OVA,6.69
5296,Что есть счастье?,chto-est-schaste,4 722,OVA,6.25
5295,Тиби-Идолмастер,tibi-idolmaster,6 260,ONA,5.87
5294,"Белый медвежонок, куда ты пропал?",belyy-medvezhonok-belyy-medvezhonok-kuda-ty-propal,4 774,Короткометражный фильм,5.91
5293,Ангельская капля,angelskaya-kaplya,19 816,Спешл,4.20
5292,Идолмастер: К сверкающей другой стороне,idolmaster-k-sverkayuschey-drugoy-storone,6 310,Полнометражный фильм,5.76
5291,Детективное агентство Милки Холмс: Летний спецвыпуск,detektivnoe-agentstvo-milki-holms-letniy-specvypusk,5 154,Спешл,6.50
5290,Девушки и танки: Изучаем танки с Юкари Акиямой,devushki-i-tanki-izuchaem-tanki-s-yukari-akiyamoy,30 552,Спешл,7.20
5289,Приключения Рилаккумы в парке развлечений,priklyucheniya-rilakkumy-v-parke-razvlecheniy,4 744,ONA,6.57
5288,Жук-жопокус 2,zhuk-zhopokus-2,3 026,Малометражный сериал,4.60
5287,Жук-жопокус,zhuk-zhopokus-1,4 464,Малометражный сериал,5.14
5286,Жук-жопокус 3,zhuk-zhopokus-3,2 529,Малометражный сериал,4.33
5285,Жук-жопокус 4,zhuk-zhopokus-4,3 094,Малометражный сериал,5.71
5284,Сияющие светлячки,siyayuschie-svetlyachki,3 140,OVA,4.80
5283,Вкладывая ни капельки не изменившуюся любовь,vkladyvaya-ni-kapelki-ne-izmenivshuyusya-lyubov,7 319,ONA,6.42
5282,Зоопарк Сузи,zoopark-suzi,5 073,Сериал,5.53
5281,Студия Бадзя,studiya-badzya,4 793,Не важно,6.57
5280,Священная семёрка: Крылья серебряной Луны,svyaschennaya-semerka,7 027,Полнометражный фильм,6.54
5279,Игровой рай,igrovoy-ray,11 434,OVA,6.82
5278,Хорошенькое лекарство: Звёздный всплеск — Волшебный волнительный театр,horoshenkoe-lekarstvo-zvezdnyy-vsplesk-volshebnyy-volnitelnyy-teatr,7 692,Короткометражный фильм,6.93
5277,Кэрол и Тьюсдей: Мини-эпизоды,kerol-i-tyusdey-mini-epizody,6 572,ONA,4.38
5276,Юрский период!,yurskiy-period,5 928,ONA,5.06
5275,Это моя жизнь,eto-moya-zhizn,6 206,OVA,6.11
5274,Хорошенькое лекарство: Вселенная чудес,horoshenkoe-lekarstvo-vselennaya-chudes,5 392,Полнометражный фильм,5.29
5273,Относительные миры,otnositelnye-miry,13 131,ONA,6.50
5272,Из одной комнаты 2 — Спецвыпуск,iz-odnoy-komnaty-2-specvypusk,20 238,Спешл,5.42
5271,Лилии на ветру OVA,lilii-na-vetru-ova,12 681,OVA,7.33
5270,Последний призыватель,posledniy-prizyvatel,159 493,ONA,6.42
5269,Комнатный поход,komnatnyy-pohod,20 879,Сериал,6.93
5268,Дети на орбите,deti-na-orbite,19 420,ONA,7.43
5267,Хината и Аосигурэ,hinata-i-aosigure,17 197,Короткометражный фильм,6.76
5266,Покемон: Мьюту возвращается,pokemon-myutu-vozvraschaetsya,17 026,Спешл,6.91
5265,Аюму всё равно станет ближе,ayumu-vse-ravno-stanet-blizhe,53 088,Сериал,7.01
5264,Новые боги: Ян Цзянь,novye-bogi-yan-czyan,9 903,Полнометражный фильм,7.23
5263,Детективное агентство Футо,detektivnoe-agentstvo-futo,26 229,Сериал,6.62
5261,Кэйон! — Фильм,k-on-film,59 736,Полнометражный фильм,8.87
5260,Боец Баки — Универсальный боец,boec-baki-ova-1,57 700,OVA,7.40
5259,Рыцарь-скелет в ином мире,rycar-skelet-v-inom-mire,257 902,Сериал,7.68
5258,Возвращение Рубак,vozvraschenie-rubak-na-bolshoy-ekran,17 754,Полнометражный фильм,7.70
5257,Лучшая в мире первая любовь: История Ёкодзавы Такафуми,luchshaya-v-mire-pervaya-lyubov-istoriya-ekodzavy-takafumi,23 037,Полнометражный фильм,7.39
5256,Великолепный парк Амаги,velikolepnyy-park-amagi,169 695,Сериал,7.71
5255,Чей-то взгляд,chey-to-pristalnyy-vzor,26 915,Короткометражный фильм,7.86
5254,"Не люблю боль, поэтому собираюсь вложить всё в защиту",ne-lyublyu-bol-poetomu-sobirayus-vlozhit-vse-v-zaschitu-1,113 611,Сериал,7.29
5253,У меня мало друзей,u-menya-malo-druzey-1,99 112,Сериал,7.40
5252,У меня мало друзей: Продолжение,u-menya-malo-druzey-2,47 055,Сериал,7.55
5251,У меня мало друзей: Эпизод 0,u-menya-malo-druzey-ova-1,25 958,OVA,6.81
5250,У меня мало друзей: Дополнение,u-menya-malo-druzey-ova-2,24 320,OVA,7.08
5249,Убийца гоблинов: Корона гоблина,ubiyca-goblinov-korona-goblina,81 801,Полнометражный фильм,7.81
5248,Перестану быть героем,perestanu-byt-geroem,341 767,Сериал,7.45
5247,Жизнь девушки-карателя,zhizn-devushki-karatelya,55 716,Сериал,6.25
5246,Духовные Хранители 3,duhovnye-hraniteli-3,5 002,ONA,5.67
5245,Столичная история,stolichnaya-istoriya,16 030,OVA,5.76
5244,Питомник Токородзава,pitomnik-tokorodzava,10 577,OVA,5.16
5243,Красавица и дракон,krasavica-i-drakon,60 881,Полнометражный фильм,7.79
5242,Никуко из Рыбацкой гавани,nikuko-iz-rybackoy-gavani,21 371,Полнометражный фильм,7.44
5241,Законы Вселенной: Часть 0,zakony-vselennoy-chast-0,3 926,Полнометражный фильм,5.25
5240,Она видела небо,ona-videla-nebo,80 450,Полнометражный фильм,8.02
5239,Любит — не любит,lyubit-ne-lyubit,75 032,Полнометражный фильм,7.51
5238,Ария: Сумерки,ariya-sumerki,7 853,Полнометражный фильм,6.89
5237,Спой немного гармонии,spoy-nemnogo-garmonii,41 243,Полнометражный фильм,8.06
5236,Один из отвергнутых: Изгой 3,odin-iz-otvergnutyh-izgoy-3,35 418,ONA,7.21
5235,Шесть пар,shest-par,28 692,OVA,6.12
5234,Незнакомец на берегу моря,neznakomec-na-beregu-morya,137 274,Полнометражный фильм,7.91
5233,Деревенская глубинка: Каникулы,gluhoman-kanikuly,21 781,Полнометражный фильм,8.13
5232,Как наслаждаться этим миром: Секретная история. Фильм,kak-naslazhdatsya-etim-mirom-sekretnaya-istoriya-film,10 928,Полнометражный фильм,5.46
5231,Тетрадь дружбы Нацумэ: Пробуждение камня и подозрительный посетитель,tetrad-druzhby-nacume-probuzhdenie-kamnya-i-podozritelnyy-posetitel,25 051,Короткометражный фильм,8.54
5230,Вольный стиль! Заплыв в будущее — Фильм,volnyy-stil-zaplyv-v-buduschee-film,20 824,Полнометражный фильм,7.92
5229,Волчица и чёрный принц: Назревающие сомнения — Случайный поцелуй,volchica-i-chernyy-princ-ova,30 148,OVA,7.31
5228,Лучшая в мире первая любовь 2: Предложение,luchshaya-v-mire-pervaya-lyubov-2-predlozhenie,21 881,Короткометражный фильм,7.12
5227,Я очень тебя люблю,ya-ochen-tebya-lyublyu,4 351,Полнометражный фильм,5.80
5226,Наша семидневная война,nasha-semidnevnaya-voyna,20 490,Полнометражный фильм,7.28
5225,Связанные миры,svyazannye-miry,22 792,Полнометражный фильм,7.02
5224,Чёрная лиса,chernaya-lisa,22 706,Полнометражный фильм,7.24
5223,Вкусы молодости,vkusy-molodosti,28 017,Полнометражный фильм,7.69
5222,"Скромные герои: Краб, яйцо и человек-невидимка",3-istorii-ot-studii-ponoc,21 825,Короткометражный фильм,6.84
5221,Танец с дьяволами: Фортуна,tanec-s-dyavolami-fortuna,23 647,Полнометражный фильм,6.24
5220,Смех под облаками (фильм),smeh-pod-oblakami-film,12 944,Полнометражный фильм,6.70
5219,Безумный азарт: Близнецы,bezumnyy-azart-bliznec,51 869,ONA,7.40
5218,"Прощай, Донглис!",proschay-donglis,27 042,Полнометражный фильм,8.31
5217,"Котаро, который живёт сам по себе",kotaro-kotoryy-zhivet-sam-po-sebe,24 868,ONA,8.03
5216,Убийца гоблинов,ubiyca-goblinov,394 855,Сериал,8.13
5215,Сияние утра и Касэ: Твой свет,siyanie-utra-i-kase-san-1,18 246,OVA,7.50
5213,Вольный стиль! Займите свои позиции,volnyy-stil-zanyat-pozicii,22 190,Полнометражный фильм,7.74
5212,Вольный стиль! Вечное соревнование: Обещание,volnyy-stil-vechnoe-sorevnovanie-obeschanie,21 308,Полнометражный фильм,7.69
5211,Война королевств,voyna-korolevstv,6 530,ONA,6.57
5210,Разные пути Куйба,raznye-puti-kuyba,6 432,ONA,6.00
5209,Романтический убийца,romanticheskiy-ubiyca,275 908,ONA,7.99
5208,Деревенская глубинка 2: И вновь прекрасные деньки,derevenskaya-glubinka-ova-2,19 206,OVA,8.08
5207,Гаро: Священное пламя,garo-svyaschennoe-plamya,23 871,Полнометражный фильм,7.68
5206,Двадцать четвёртый округ Токио,dvadcat-chetvertyy-okrug-tokio,24 520,Сериал,6.94
5205,Код Люгера 1951,kod-lyugera-1951,18 328,ONA,7.50
5204,Волейбол!! Гений и чувство,voleybol-geniy-i-chuvstvo,45 416,Полнометражный фильм,8.38
5203,Убей или умри - Спешлы,krushi-kromsay,27 509,Спешл,7.67
5202,Фронт кровавой блокады: Король ресторана королей,front-krovavoy-blokady-korol-restorana-koroley,24 777,OVA,7.46
5199,Чудачество любви не помеха: фильм о двух влюбленных,chudachestvo-lyubvi-ne-pomeha-film-o-dvuh-vlyublennyh,33 847,Полнометражный фильм,7.65
5198,Новый этап всех звёзд хорошенького лекарства 3: Друзья навсегда,novyy-etap-vseh-zvezd-horoshenkogo-lekarstva-3-druzya-navsegda,6 221,Полнометражный фильм,7.42
5197,Кошелёк или Алиса,koshelek-ili-alisa,7 399,Не важно,5.38
5196,Ручная горничная Май,ruchnaya-gornichnaya-may,6 364,OVA,5.70
5195,Побитые псы,pobitye-psy,22 315,OVA,6.68
5194,Одноклассники,odnoklassniki,86 722,Полнометражный фильм,8.17
5193,Ведьма за работой: Такамия-кун и трюк его сестры,vedma-za-rabotoy-ova,25 313,OVA,7.13
5192,Милое лекарство: Зарядись счастьем! Балерина Королевства кукол,miloe-lekarstvo-zaryadis-schastem-balerina-korolevstva-kukol,5 492,Полнометражный фильм,6.11
5191,Друзья-зверушки 3: Короткое аниме,druzya-zverushki-3-korotkoe-anime,6 360,ONA,5.93
5190,Сведённые кукушкой,obruchennye-kukushkami,179 973,Сериал,7.15
5189,Невиданный цветок — Фильм,nevidannyy-cvetok,22 620,Полнометражный фильм,7.98
5188,Исчезновение Юки Нагато: Бесконечные летние каникулы,ischeznovenie-yuki-nagato-beskonechnye-letnie-kanikuly,32 182,OVA,6.58
5187,Небесный замок Лапута,nebesnyy-zamok-laputa,59 458,Полнометражный фильм,8.86
5186,Ариэтти из страны лилипутов,arietti-iz-strany-liliputov,53 418,Полнометражный фильм,8.58
5185,Могила светлячков,mogila-svetlyachkov,93 619,Полнометражный фильм,8.83
5184,Отдам всю себя,otdam-vsyu-sebya,11 709,Короткометражный фильм,6.08
5183,Добро пожаловать в NHK,dobro-pozhalovat-v-en-eych-key,311 761,Сериал,8.46
5182,Унеси меня на Луну — OVA,krasavica-unesi-menya-na-lunu-ova,38 616,OVA,8.33
5181,"Дурни, Тесты, Аватары",durni-testy-avatary-1,49 509,Сериал,7.27
5180,Рандеву с жизнью 4,randevu-s-zhiznyu-4-1,82 824,Сериал,8.15
5178,Удар крови — OVA-5,udar-krovi-ova-5,26 902,OVA,6.99
5177,Тринити: Семеро магов — OVA,svyataya-semerka-ova,30 470,OVA,7.38
5176,Роллинг Рёта,rolling-reta,6 000,OVA,5.75
5175,Моя сестрёнка последнее время сама не своя – OVA,seychas-moya-sestra-malost-sama-ne-svoya-ova,27 897,OVA,6.75
5174,Мирай из будущего,miray-iz-buduschego,29 580,Полнометражный фильм,7.64
5173,Порко Россо,porko-rosso,41 810,Полнометражный фильм,8.54
5172,Владыка ада в печали,vladyka-ada-v-pechali,30 693,ONA,6.32
5171,Декаданс,dekadans,47 902,Сериал,7.73
5169,Плавучий дом,plavuchiy-dom,39 519,Полнометражный фильм,7.89
5168,Пламенная бригада пожарных 2,plamennaya-brigada-pozharnyh-2,504 601,Сериал,8.31
5167,Лагерь на свежем воздухе — Фильм,lager-na-svezhem-vozduhe-film,25 730,Полнометражный фильм,8.29
5166,Штурмовые ведьмы — OVA,shturmovye-vedmy-ova-1,20 240,OVA,5.94
5165,Моя невеста - президент учсовета! — OVA,moya-nevesta-prezident-uchsoveta-ova,24 375,OVA,6.94
5164,Паучонок,pauchonok,21 980,Спешл,7.37
5163,"В другом мире с мужчиной, обратившимся красоткой",v-drugom-mire-s-muzhchinoy-obrativshimsya-krasotkoy,122 893,Сериал,7.57
5162,Утренние занятия Чу!,utrennie-zanyatiya-chu,62 041,OVA,6.42
5161,Пузырь,puzyr,44 299,ONA,8.03
5160,Доктор Стоун: Рюсуй,doktor-stoun-speshl,156 675,Спешл,8.56
5159,Невероятные приключения ДжоДжо: Каменный океан 2,neveroyatnye-priklyucheniya-dzhodzho-tv-5-chast-2,116 175,ONA,7.83
5158,Бесконечный мир,beskonechnyy-mir,12 670,ONA,5.97
5157,Блич: Неистовство заточённого меча,blich-ova-2,44 872,Спешл,7.26
5156,Блич: Воспоминания под дождём,blich-ova-1,45 912,Спешл,7.60
5155,Сестры Минами — OVA,sestry-minami-ova-1,14 861,OVA,7.47
5154,Сёстры Минами: Простите за ожидание,sestry-minami-ova-2,12 354,OVA,7.47
5153,Сёстры Минами: Летние каникулы,sestry-minami-ova-3,14 558,OVA,7.45
5152,Восхождение чародея,rassvet-vedmy,111 253,Сериал,6.42
5151,Геймеры!,geymery,45 581,Сериал,6.67
5150,"Было бы лучше, если бы здесь была только младшая сестра — ONA",bylo-by-luchshe-esli-by-zdes-byla-tolko-mladshaya-sestra-ona,17 891,ONA,6.56
5149,По велению адской сестры: Отбытие,po-veleniyu-adskoy-sestry-ova-3,73 524,OVA,7.51
5148,Кролика заказывали? 2: Пою для тебя,krolika-zakazyvali-ova,16 889,OVA,7.52
5147,Дитя месяца богов,ditya-mesyaca-bogov,10 984,Полнометражный фильм,6.78
5146,Озорная Такаги,ozornaya-takagi-1,53 723,Сериал,7.56
5145,"Было бы лучше, если бы здесь была только младшая сестра — Спешлы",bylo-by-luchshe-esli-by-zdes-byla-tolko-mladshaya-sestra-ona-specvypuski,18 859,Спешл,6.70
5144,Дитя погоды,ditya-pogody,139 845,Полнометражный фильм,8.65
5143,Какао цвета дождя 2,kakao-cveta-dozhdya-2,8 007,Малометражный сериал,5.37
5142,Ковбой бибоп сессия XX,kovboy-bibop-sessiya-xx,32 920,Спешл,7.87
5141,Лилии на ветру: Летние каникулы!,lilii-na-vetru-letnie-kanikuly,13 477,OVA,7.45
5140,Когда плачут цикады: Вспышка,kogda-plachut-cikady-pobeg,32 240,OVA,7.53
5139,Ди-Ги Карат: Рождественский спецвыпуск,di-dzhi-karat-rozhdestvenskiy-speshl,5 612,Спешл,6.27
5138,Зимний сад,zimniy-sad,5 844,Спешл,6.75
5137,Школа мертвецов — OVA,shkola-mertvecov-ova-1,71 089,OVA,7.72
5135,Школа-тюрьма — OVA,shkola-tyurma-ova,66 109,OVA,8.10
5134,Иная — OVA: Начало,inaya-nachalo,29 002,OVA,7.72
5133,Я в тебе не сомневаюсь,ya-v-tebe-ne-somnevayus,45 951,ONA,7.84
5132,Пропавшая восьмёрка,propavshaya-vosmerka,9 520,ONA,6.79
5131,Дочь моей мачехи — моя бывшая девушка,doch-moey-machehi-moya-byvshaya-devushka,163 048,Сериал,6.99
5130,История Тё,istoriya-te,5 384,Полнометражный фильм,5.83
5129,Стимбой,stimboy,31 635,Полнометражный фильм,7.84
5128,Хеталия и страны Оси: Мир в белом,hetaliya-mir-v-belom,25 922,Полнометражный фильм,6.96
5127,Вместе с господином — OVA,vmeste-s-gospodinom-ova-1,4 297,OVA,5.09
5126,Ползучий хаос Няруко-сан F!,polzuchiy-haos-nyaruko-san-ova,22 002,OVA,7.86
5125,И тогда она...,i-togda-ona,6 322,Малометражный сериал,5.64
5124,Волейбол!! 3 OVA,voleybol-ova-2,36 566,OVA,7.80
5123,Одиноко живущая младшеклассница,odinoko-zhivuschaya-mladsheklassnica,5 713,ONA,8.13
5122,"Формула жизни: Пристают ко мне, пристаю к тебе",formula-zhizni-ova,7 913,OVA,7.21
5121,Тамаюра: Заключительная глава — Завтрашний день,tamayuri-fotografiya-s-vypusknogo-film-chetvertyy-zavtrashniy-den,4 914,Полнометражный фильм,7.57
5120,Покемон: Загадочное приключение Пикачу,pokemon-zagadochnoe-priklyuchenie-pikachu,7 899,Спешл,5.10
5119,"Хорошенькое лекарство: Достигни будущего. Радужный цветок, соединяющий миры!",horoshenkoe-lekarstvo-dostigni-buduschego-raduzhnyy-cvetok-soedinyayuschiy-miry,8 146,Полнометражный фильм,6.14
5118,Инуяся: Чёрный Тэссайга,inuyasya-chernaya-tessayga,13 206,Спешл,7.80
5117,Хорошенькое лекарство: В стране игрушек полно секретов!?,horoshenkoe-lekarstvo-v-strane-igrushek-polno-sekretov,5 721,Полнометражный фильм,5.50
5116,Код Гиас: Восставший Лелуш — Реквием Зеро,kod-gias-vosstavshiy-lelush-rekviem-zero,44 677,Полнометражный фильм,8.06
5115,Некая Велоника,nekaya-velonika,3 895,Сериал,6.00
5114,Наброски Хидамари x SP,nabroski-hidamari-speshl-3,4 803,Спешл,6.71
5113,"Чёрный Джек: Дитя, спустившееся с небес",chernyy-dzhek-ova-2,7 643,OVA,6.04
5112,Крушение мира,razrushenie-mira,19 748,Сериал,6.84
5111,Югио!,yugio,35 802,Сериал,7.51
5110,Капризный робот,kapriznyy-robot,3 982,Малометражный сериал,6.43
5109,Свадебный Персик. Делюкс,svadebnyy-persik-delyuks,3 850,Не важно,5.22
5108,Двухчастотный радар мониторинга осадков,dvuhchastotnyy-radar-monitoringa-osadkov,4 285,Спешл,4.30
5107,Вандред — OVA,vandred-ova,6 986,OVA,5.20
5106,Оркестр Фудзими,orkestr-fudzimi,11 005,OVA,4.52
5105,Синяя порода: Воин,sinyaya-poroda-voin,6 884,Полнометражный фильм,5.93
5104,Джи-джи и её мечты,dzhi-dzhi-i-ee-mechty,4 628,OVA,5.60
5103,Доходный дом Иккоку: Кораблекрушение у необитаемого острова,dohodnyy-dom-ikkoku-korablekrushenie-u-neobitaemogo-ostrova,5 137,OVA,5.50
5102,Рыцари Зодиака: Глава Аида OVA-1,rycari-zodiaka-glava-aida-ova-1,6 986,OVA,6.24
5101,Рыцари Зодиака: Глава Аида OVA-2,rycari-zodiaka-glava-aida-ova-2,5 540,OVA,5.80
5100,Рыцари Зодиака: Глава Аида OVA-3,rycari-zodiaka-glava-aida-ova-3,5 401,OVA,5.67
5099,Мобильный Гандам W: Бесконечный вальс,mobilnyy-gandam-dubl-ve-beskonechnyy-vals,10 699,OVA,6.42
5098,Повседневная жизнь с девушкой-монстром,povsednevnaya-zhizn-s-devushkami-monstrami,220 083,Сериал,7.38
5097,Космический линкор Ямато 3,kosmicheskiy-kreyser-yamato-3,7 154,Сериал,6.94
5096,Падающая звезда Гакусавер,padayuschaya-zvezda-gakusaver,4 026,OVA,5.00
5095,Сакура — собирательница карт: Предоставьте это Кэро,sakura-sobiratelnica-kart-predostavte-eto-kero,8 648,Короткометражный фильм,6.87
5094,Мунто,munto,6 945,OVA,6.56
5093,Мунто 2: За стеной времени,munto-2,5 315,OVA,7.15
5092,Вандред: Второй уровень OVA,vandred-vtoroy-uroven-ova,6 887,OVA,5.13
5091,Руководство сотен демонов 3,rukovodstvo-soten-demonov-3,26 667,ONA,7.52
5090,Королева тысячелетия — Фильм,koroleva-tysyacheletiya,4 740,Полнометражный фильм,6.15
5089,Морской экспресс,morskoy-ekspress,6 392,Полнометражный фильм,5.80
5088,Супермедведь,supermedved,2 677,Спешл,5.60
5087,Градация,gradaciya,4 760,Не важно,6.00
5086,Бронированный драгун,bronirovannyy-dragun,3 623,Не важно,5.22
5085,Чибиты,chibity,19 121,Спешл,7.58
5084,Махороматик: Летний спецвыпуск,mahoromatik-letniy-specvypusk,6 439,Спешл,6.67
5083,Специальный следователь Академии,specialnyy-sledovatel-akademii,5 697,OVA,6.13
5082,Космическая фантазия: Две тысячи и одна ночь,kosmicheskaya-fantaziya-dve-tysyachi-i-odna-noch,6 141,OVA,5.00
5081,Галактическая рыба: Малая медведица,galakticheskaya-ryba-malaya-medvedica,3 956,OVA,5.10
5080,Узы 2,uzy-2,10 453,OVA,6.00
5079,Леди Джорджия,ledi-dzhordzhiya,8 436,Сериал,6.18
5078,Девочки в летних платьях,devochki-v-letnih-platyah,5 311,Спешл,6.50
5077,Легенда кораллового рифа: Элфи из голубых вод,legenda-korallovogo-rifa-elfi-iz-golubyh-vod,4 314,Спешл,4.67
5076,Я — Рэйко Сиратори!,ya-reyko-siratori,4 454,OVA,5.13
5075,Город дождя,gorod-dozhdya,16 683,ONA,7.06
5074,Галактическое расследование 2100,galakticheskoe-rassledovanie-2100,4 253,Спешл,5.78
5073,1945: Колокола Нагасаки,1945-kolokola-nagasaki,8 015,Полнометражный фильм,7.50
5072,Маленькие спасатели OVA-2,malenkie-spasateli-ova-2,3 531,OVA,5.00
5071,Явара! Поездка в Атланту,yavara-poezdka-v-atlantu,3 877,Спешл,6.00
5070,Призрачный карнавал Пикачу,prizrachnyy-karnaval-pikachu,8 251,Спешл,5.29
5069,Птичья песня,ptichya-pesnya,4 357,OVA,4.93
5068,Инуками! — Фильм,inukami,9 122,Короткометражный фильм,6.59
5067,Велосипед Таканэ,velosiped-takane,4 178,Спешл,4.88
5066,Чиби-Ева: Школьные дни,tibi-eva-shkolnye-dni,27 028,ONA,3.74
5065,После школы в учительской,posle-shkoly-v-uchitelskoy,18 266,OVA,4.47
5064,Детское подразделение: Воспламенение,detskoe-podrazdelenie-vosplamenenie,4 873,Полнометражный фильм,5.44
5063,Детское подразделение: Водоворот,detskoe-podrazdelenie-vodovorot,5 094,Полнометражный фильм,5.50
5062,Детское подразделение: Рассвет правды,detskoe-podrazdelenie-rassvet-pravdy,4 415,Полнометражный фильм,5.44
5061,Явара! — Фильм,yavara,4 703,Полнометражный фильм,5.17
5060,Захватывающие прятки Пикачу,zahvatyvayuschie-pryatki-pikachu,10 287,Короткометражный фильм,5.31
5059,Летний фестиваль Пикачу,letniy-festival-pikachu,7 952,Спешл,5.21
5058,Привал Пикачу,prival-pikachu,8 036,Короткометражный фильм,5.18
5057,Театр Аю и Маю,teatr-ayu-i-mayu,7 629,ONA,5.33
5056,Куми и тюльпан,kumi-i-tyulpan,4 182,Короткометражный фильм,6.08
5055,"Пожалуйста, учитель! Секретная пара",pozhaluysta-uchitel-ova,23 834,OVA,7.47
5054,Жестокий Джек 2,zhestokiy-dzhek-2,15 916,OVA,5.97
5053,Жестокий Джек 3,zhestokiy-dzhek-3,15 685,OVA,6.28
5052,Лес зверей,les-zverey,5 729,Полнометражный фильм,6.56
5051,В этом уголке мира,v-etom-ugolke-mira,31 881,Полнометражный фильм,8.23
5050,Землянин,zemlyanin,9 797,OVA,5.22
5049,Я люблю тебя,ya-lyublyu-tebya,16 812,OVA,6.89
5048,Дом теней 2,dom-teney-2,42 483,Сериал,8.28
5047,Мэри и ведьмин цветок,meri-i-vedmin-cvetok,28 985,Полнометражный фильм,8.18
5046,Высшая школа Св. Люминеса,vysshaya-shkola-sv-lyuminesa,7 296,Сериал,5.40
5045,Исток,istok,22 674,Полнометражный фильм,6.97
5044,Офисная Леди и Малышка-Призрак,ofisnaya-ledi-i-malyshka-prizrak,23 152,Сериал,7.50
5043,Флотская коллекция — Фильм,flotskaya-kollekciya,17 461,Полнометражный фильм,7.88
5042,Исключение,isklyuchenie,8 768,ONA,6.14
5041,Улица всех святых 2,ulica-vseh-svyatyh-2,21 156,ONA,7.62
5040,Девушки на линии фронта,devushki-na-linii-fronta,29 778,Сериал,6.31
5039,RWBY: Ледяная империя,rwby-ledyanaya-imperiya,33 565,Сериал,7.07
5038,Няруко! Помни мою любовь,nyaruko-pomni-moyu-lyubov,21 695,Малометражный сериал,6.61
5037,Моя геройская академия: Бейсбол,moya-geroyskaya-akademiya-ona,54 342,ONA,6.74
5036,Спасённая Рамирис,spasennaya-ramiris,60 426,ONA,6.64
5035,Новая легенда о мечнике,novaya-legenda-o-mechnike,7 025,ONA,5.25
